TimeStamp,Title,Desc,Lng,Lag,Postal,Station,AlertTimeStamp
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:59:01.144902 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:59:01.144902 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:59:01.144902 +0000 UTC
2020-11-14 10:48:49,Traffic: VEHICLE ACCIDENT -,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-11-14 @ 10:48:49;",-75.0686708,40.1695156,19006,,2020-11-14 15:59:01.144902 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 15:59:01.144902 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 15:58:01.953486 +0000 UTC
2020-11-14 10:54:18,EMS: RESPIRATORY EMERGENCY,"WALNUT ST & S 2ND ST;  NORTH WALES; Station 345B; 2020-11-14 @ 10:54:18;",-75.2779332,40.2115243,19454, Station 345B,2020-11-14 15:58:01.953486 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 15:58:01.953486 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 15:58:01.953486 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:58:01.953486 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:58:01.953486 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:58:01.953486 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:58:01.953486 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:58:01.953486 +0000 UTC
2020-11-14 10:48:49,Traffic: VEHICLE ACCIDENT -,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-11-14 @ 10:48:49;",-75.0686708,40.1695156,19006,,2020-11-14 15:58:01.953486 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 15:58:01.953486 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 15:57:01.909161 +0000 UTC
2020-11-14 10:54:18,EMS: RESPIRATORY EMERGENCY,"WALNUT ST & S 2ND ST;  NORTH WALES; Station 345B; 2020-11-14 @ 10:54:18;",-75.2779332,40.2115243,19454, Station 345B,2020-11-14 15:57:01.909161 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 15:57:01.909161 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 15:57:01.909161 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:57:01.909161 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:57:01.909161 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:57:01.909161 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:57:01.909161 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:57:01.909161 +0000 UTC
2020-11-14 10:48:49,Traffic: VEHICLE ACCIDENT -,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-11-14 @ 10:48:49;",-75.0686708,40.1695156,19006,,2020-11-14 15:57:01.909161 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 15:57:01.909161 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 15:56:01.371852 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 15:56:01.371852 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 15:56:01.371852 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:56:01.371852 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:56:01.371852 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:56:01.371852 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:56:01.371852 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:56:01.371852 +0000 UTC
2020-11-14 10:48:49,Traffic: VEHICLE ACCIDENT -,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-11-14 @ 10:48:49;",-75.0686708,40.1695156,19006,,2020-11-14 15:56:01.371852 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 15:56:01.371852 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 15:55:02.122277 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 15:55:02.122277 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 15:55:02.122277 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:55:02.122277 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:55:02.122277 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:55:02.122277 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:55:02.122277 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:55:02.122277 +0000 UTC
2020-11-14 10:48:49,Traffic: VEHICLE ACCIDENT -,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-11-14 @ 10:48:49;",-75.0686708,40.1695156,19006,,2020-11-14 15:55:02.122277 +0000 UTC
2020-11-14 10:40:32,Traffic: VEHICLE ACCIDENT -,"CHELTENHAM AVE & E UPSAL ST; CHELTENHAM; 2020-11-14 @ 10:40:32;",-75.1901069,40.0947583,19038,,2020-11-14 15:55:02.122277 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 15:55:02.122277 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 15:54:02.34507 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 15:54:02.34507 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 15:54:02.34507 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:54:02.34507 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:54:02.34507 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:54:02.34507 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:54:02.34507 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:54:02.34507 +0000 UTC
2020-11-14 10:48:49,Traffic: VEHICLE ACCIDENT -,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-11-14 @ 10:48:49;",-75.0686708,40.1695156,19006,,2020-11-14 15:54:02.34507 +0000 UTC
2020-11-14 10:40:32,Traffic: VEHICLE ACCIDENT -,"CHELTENHAM AVE & E UPSAL ST; CHELTENHAM; 2020-11-14 @ 10:40:32;",-75.1901069,40.0947583,19038,,2020-11-14 15:54:02.34507 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 15:54:02.34507 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 15:53:01.57853 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 15:53:01.57853 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 15:53:01.57853 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:53:01.57853 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:53:01.57853 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:53:01.57853 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:53:01.57853 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:53:01.57853 +0000 UTC
2020-11-14 10:48:49,Traffic: VEHICLE ACCIDENT -,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-11-14 @ 10:48:49;",-75.0686708,40.1695156,19006,,2020-11-14 15:53:01.57853 +0000 UTC
2020-11-14 10:40:32,Traffic: VEHICLE ACCIDENT -,"CHELTENHAM AVE & E UPSAL ST; CHELTENHAM; 2020-11-14 @ 10:40:32;",-75.1901069,40.0947583,19038,,2020-11-14 15:53:01.57853 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 15:53:01.57853 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 15:52:02.290933 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 15:52:02.290933 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 15:52:02.290933 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:52:02.290933 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:52:02.290933 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:52:02.290933 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:52:02.290933 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:52:02.290933 +0000 UTC
2020-11-14 10:48:49,Traffic: VEHICLE ACCIDENT -,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-11-14 @ 10:48:49;",-75.0686708,40.1695156,19006,,2020-11-14 15:52:02.290933 +0000 UTC
2020-11-14 10:40:32,Traffic: VEHICLE ACCIDENT -,"CHELTENHAM AVE & E UPSAL ST; CHELTENHAM; 2020-11-14 @ 10:40:32;",-75.1901069,40.0947583,19038,,2020-11-14 15:52:02.290933 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 15:52:02.290933 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 15:51:02.586067 +0000 UTC
2020-11-14 10:47:26,EMS: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN;  DELAWARE COUNTY; Station EMS; 2020-11-14 @ 10:47:26;",-75.3320973,40.0159012,19010, Station EMS,2020-11-14 15:51:02.586067 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 15:51:02.586067 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:51:02.586067 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:51:02.586067 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:51:02.586067 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:51:02.586067 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:51:02.586067 +0000 UTC
2020-11-14 10:40:32,Traffic: VEHICLE ACCIDENT -,"CHELTENHAM AVE & E UPSAL ST; CHELTENHAM; 2020-11-14 @ 10:40:32;",-75.1901069,40.0947583,19038,,2020-11-14 15:51:02.586067 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 15:51:02.586067 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 15:50:01.863415 +0000 UTC
2020-11-14 10:16:53,Fire: BUILDING FIRE,"COLONIAL AVE & W JAMES ST; WEST NORRITON; 2020-11-14 @ 10:16:53-Station:STA46;",-75.3601473,40.1349944,19403,,2020-11-14 15:50:01.863415 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 15:50:01.863415 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:50:01.863415 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:50:01.863415 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:50:01.863415 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:50:01.863415 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:50:01.863415 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:50:01.863415 +0000 UTC
2020-11-14 10:40:32,Traffic: VEHICLE ACCIDENT -,"CHELTENHAM AVE & E UPSAL ST; CHELTENHAM; 2020-11-14 @ 10:40:32;",-75.1901069,40.0947583,19038,,2020-11-14 15:50:01.863415 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 15:50:01.863415 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 15:49:01.532748 +0000 UTC
2020-11-14 10:16:53,Fire: BUILDING FIRE,"COLONIAL AVE & W JAMES ST; WEST NORRITON; 2020-11-14 @ 10:16:53-Station:STA46;",-75.3601473,40.1349944,19403,,2020-11-14 15:49:01.532748 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 15:49:01.532748 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:49:01.532748 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:49:01.532748 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:49:01.532748 +0000 UTC
